mo5006##Держатель для узелка цепи 1-1,5 мм, металл#Держатель для узелка цепи 1-1,5 мм, цвет металл, размеры 3,5х4 мм#Держатель для узелка цепи 1-1,5 мм, цвет металл, размеры 3,5х4 мм#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#derzhatel_dlya_uzelka_tsepi_1-1_5_mm__metall.jpeg#20 шт#10#25.00
mo4926##Держатель для узелка цепи 2 мм, бронза#Держатель для узелка цепи 2 мм, цвет бронза, размеры 4х4,5 мм#Держатель для узелка цепи 2 мм, цвет бронза, размеры 4х4,5 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#derzhatel_dlya_uzelka_tsepi_2_mm__bronza_.jpeg#20 шт#10#25.00
mo3320##Держатель для узелка, бронза, 5х9#Держатель для узелка, цвет бронза, размеры 5х9 мм#Держатель для узелка ожерелья. Цвет античная бронза. Размеры 5х9 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#derzhatel_dlya_uzelka__bronza__5kh9.jpeg#1 шт#10#2.00
064191##Держатель для узелка, бронза, d 5 мм#Держатель для узелка, цвет бронза, диаметр 5 мм#Держатель для узелка для бусин, цепочек. Цвет бронза. Металлический сплав Calottes. Диаметр 5 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#derzhatel_dlya_uzelka__bronza__d_5mm.jpeg#1 шт#10#1.00
mo2558##Держатель для узелка, металл#Держатель для узелка, цвет металл#Держатель для узелка браслета "Шарлотта", металлический сплав.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#derzhatel_dlya_uzelka__metall__d_5mm.jpeg#1 шт#10#1.00
mo6709##Защита от пере-тирания троси-ка, серебро#Защита от перетирания тросика, цвет серебро, размеры 5х5 мм#Защита от перетирания тросика, цвет серебро, размеры 5х5 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#zashchita_ot_peretiraniya_trosika__serebro.jpeg#1 шт#10#4.00
mo6708##Защита от перетирания тросика, бронза#Защита от перетирания тросика, цвет бронза, размеры 5х5 мм#Защита от перетирания тросика, цвет античная бронза, размеры 5х5 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#zashchita_ot_peretiraniya_trosika__bronza.jpeg#1 шт#10#4.00
mo8185##Концевик Колокол, античная бронза#Концевик Колокол, античная бронза#Концевик Колокол, античная бронза. Размер 14х10, для шнура 8,5 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#kontsevik_kolokol__antichnaya_bronza.jpeg#1 шт#10#11.00
mo0463##Концевик Спирали резные, античное серебро#Концевик Спирали резные, античное серебро#Концевик Спирали резные, античное серебро. Для бусин 17-20 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики##1 шт#10#8.00
mo4626##Обжимной конец для ленты, бронза, 8х13#Обжимной конец для ленты, цвет бронза, размеры 8х13 мм#Обжимной конец для ленты, цвет античная бронза, размеры 8х13 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#obzhimnoy_konets_dlya_lenty__bronza__8kh13.jpeg#1 шт#10#3.00
mo4051##Обжимной конец для ленты, бронза, 8х25#Обжимной конец для ленты, цвет бронза, размеры 8х25 мм#Обжимной конец для ленты, цвет античная бронза, размеры 8х25 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#obzhimnoy_konets_dlya_lenty__bronza__8kh25.jpeg#1 шт#10#4.00
mo9556##Обжимной конец для ленты, бронза, 9х20#Обжимной конец для ленты, цвет бронза, размеры 9х20 мм#Обжимной конец для ленты, цвет античная бронза. Размеры 9х20 мм#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#obzhimnoy_konets_dlya_lenty__bronza.jpeg#1 шт#10#3.00
mo8934##Обжимной конец для ленты, золото, 8х16#Обжимной конец для ленты, цвет золото, размеры 8х16 мм#Обжимной конец для ленты, цвет золото, размеры 8х16 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Концевики#obzhimnoy_konets_dlya_lenty__zoloto__8kh16.jpeg#1 шт#10#3.00
